,mid,typ,agreed_count,total_annotation
336,./nw/wsj/10/wsj_1023.v4_gold_conll-4-7-9,organization,4,4
337,./nw/wsj/10/wsj_1023.v4_gold_conll-4-7-9,organization.company,4,4
338,./nw/wsj/10/wsj_1023.v4_gold_conll-5-0-1,person,2,4
339,./nw/wsj/10/wsj_1023.v4_gold_conll-5-2-3,organization,4,4
340,./nw/wsj/10/wsj_1023.v4_gold_conll-5-2-3,organization.company,4,4
341,./nw/wsj/10/wsj_1023.v4_gold_conll-5-9-10,location,4,4
342,./nw/wsj/10/wsj_1023.v4_gold_conll-5-9-10,location.country,4,4
343,./nw/wsj/10/wsj_1024.v4_gold_conll-0-0-3,organization,4,4
344,./nw/wsj/10/wsj_1024.v4_gold_conll-0-0-3,organization.company,4,4
345,./nw/wsj/10/wsj_1024.v4_gold_conll-0-10-14,organization,3,4
346,./nw/wsj/10/wsj_1024.v4_gold_conll-0-10-14,organization.company,3,4
347,./nw/wsj/10/wsj_1024.v4_gold_conll-0-4-5,location,4,4
348,./nw/wsj/10/wsj_1024.v4_gold_conll-0-4-5,location.city,3,4
349,./nw/wsj/10/wsj_1024.v4_gold_conll-0-6-7,location,4,4
350,./nw/wsj/10/wsj_1024.v4_gold_conll-0-6-7,location.province,2,4
351,./nw/wsj/10/wsj_1024.v4_gold_conll-1-1-2,location,3,4
352,./nw/wsj/10/wsj_1024.v4_gold_conll-1-1-2,location.city,3,4
353,./nw/wsj/10/wsj_1024.v4_gold_conll-1-3-4,location,4,4
354,./nw/wsj/10/wsj_1024.v4_gold_conll-1-3-4,location.province,3,4
355,./nw/wsj/10/wsj_1024.v4_gold_conll-2-14-16,time,3,4
356,./nw/wsj/10/wsj_1024.v4_gold_conll-2-17-18,organization,2,4
357,./nw/wsj/10/wsj_1024.v4_gold_conll-2-19-22,organization,3,4
358,./nw/wsj/10/wsj_1024.v4_gold_conll-2-19-22,organization.company,3,4
359,./nw/wsj/10/wsj_1024.v4_gold_conll-3-12-13,organization,2,4
360,./nw/wsj/10/wsj_1024.v4_gold_conll-3-5-7,person,4,4
361,./nw/wsj/10/wsj_1024.v4_gold_conll-4-0-3,person,4,4
362,./nw/wsj/10/wsj_1024.v4_gold_conll-4-6-9,organization,4,4
363,./nw/wsj/10/wsj_1024.v4_gold_conll-4-6-9,organization.company,3,4
364,./nw/wsj/10/wsj_1027.v4_gold_conll-0-0-3,person,4,4
365,./nw/wsj/10/wsj_1027.v4_gold_conll-0-29-35,organization,4,4
366,./nw/wsj/10/wsj_1027.v4_gold_conll-0-29-35,organization.company,4,4
367,./nw/wsj/10/wsj_1027.v4_gold_conll-1-0-3,person,4,4
368,./nw/wsj/10/wsj_1027.v4_gold_conll-2-0-1,person,4,4
369,./nw/wsj/10/wsj_1027.v4_gold_conll-3-1-2,person,4,4
370,./nw/wsj/10/wsj_1027.v4_gold_conll-3-16-17,location,4,4
371,./nw/wsj/10/wsj_1027.v4_gold_conll-3-16-17,location.county,4,4
372,./nw/wsj/10/wsj_1027.v4_gold_conll-3-24-26,location,2,4
373,./nw/wsj/10/wsj_1027.v4_gold_conll-3-24-26,location.body_of_water,2,4
374,./nw/wsj/10/wsj_1027.v4_gold_conll-3-24-26,organization,2,4
375,./nw/wsj/10/wsj_1027.v4_gold_conll-3-24-26,organization.company,2,4
376,./nw/wsj/10/wsj_1030.v4_gold_conll-0-0-3,person,4,4
377,./nw/wsj/10/wsj_1030.v4_gold_conll-1-1-2,person,4,4
378,./nw/wsj/10/wsj_1030.v4_gold_conll-1-10-13,organization,4,4
379,./nw/wsj/10/wsj_1030.v4_gold_conll-1-10-13,organization.company,4,4
380,./nw/wsj/10/wsj_1030.v4_gold_conll-1-18-20,organization,4,4
381,./nw/wsj/10/wsj_1030.v4_gold_conll-1-18-20,organization.company,4,4
382,./nw/wsj/10/wsj_1030.v4_gold_conll-1-27-28,location,4,4
383,./nw/wsj/10/wsj_1030.v4_gold_conll-1-27-28,location.city,3,4
384,./nw/wsj/10/wsj_1030.v4_gold_conll-1-3-6,time,2,4
385,./nw/wsj/10/wsj_1030.v4_gold_conll-3-0-1,organization,2,4
386,./nw/wsj/10/wsj_1030.v4_gold_conll-3-0-1,organization.company,2,4
387,./nw/wsj/10/wsj_1030.v4_gold_conll-3-28-31,person,4,4
388,./nw/wsj/10/wsj_1030.v4_gold_conll-3-4-8,person,4,4
389,./nw/wsj/10/wsj_1030.v4_gold_conll-3-9-10,time,2,4
390,./nw/wsj/10/wsj_1032.v4_gold_conll-0-0-4,organization,4,4
391,./nw/wsj/10/wsj_1032.v4_gold_conll-0-0-4,organization.company,4,4
392,./nw/wsj/10/wsj_1032.v4_gold_conll-0-15-19,time,3,4
393,./nw/wsj/10/wsj_1032.v4_gold_conll-1-19-24,time,3,4
394,./nw/wsj/10/wsj_1032.v4_gold_conll-1-4-7,organization,4,4
395,./nw/wsj/10/wsj_1032.v4_gold_conll-1-4-7,organization.company,4,4
396,./nw/wsj/10/wsj_1032.v4_gold_conll-2-0-3,organization,4,4
397,./nw/wsj/10/wsj_1032.v4_gold_conll-2-0-3,organization.company,4,4
398,./nw/wsj/10/wsj_1032.v4_gold_conll-2-18-21,finance.currency,4,4
399,./nw/wsj/10/wsj_1032.v4_gold_conll-2-22-25,finance.currency,4,4
400,./nw/wsj/10/wsj_1032.v4_gold_conll-3-12-14,organization,4,4
401,./nw/wsj/10/wsj_1032.v4_gold_conll-3-12-14,organization.company,4,4
402,./nw/wsj/10/wsj_1032.v4_gold_conll-3-15-17,organization,4,4
403,./nw/wsj/10/wsj_1032.v4_gold_conll-3-15-17,organization.company,4,4
404,./nw/wsj/10/wsj_1032.v4_gold_conll-4-1-3,location,2,4
405,./nw/wsj/10/wsj_1032.v4_gold_conll-4-1-3,location.country,2,4
406,./nw/wsj/10/wsj_1032.v4_gold_conll-4-20-23,organization,4,4
407,./nw/wsj/10/wsj_1032.v4_gold_conll-4-20-23,organization.company,4,4
408,./nw/wsj/10/wsj_1032.v4_gold_conll-4-9-11,time,4,4
409,./nw/wsj/10/wsj_1032.v4_gold_conll-5-18-19,location,2,4
410,./nw/wsj/10/wsj_1032.v4_gold_conll-5-18-19,location.city,2,4
411,./nw/wsj/10/wsj_1032.v4_gold_conll-5-18-19,organization,2,4
412,./nw/wsj/10/wsj_1032.v4_gold_conll-5-18-19,organization.company,2,4
413,./nw/wsj/10/wsj_1032.v4_gold_conll-5-29-33,organization,4,4
414,./nw/wsj/10/wsj_1032.v4_gold_conll-5-29-33,organization.company,4,4
415,./nw/wsj/10/wsj_1032.v4_gold_conll-5-39-40,organization,3,4
416,./nw/wsj/10/wsj_1032.v4_gold_conll-5-39-40,organization.company,3,4
417,./nw/wsj/10/wsj_1032.v4_gold_conll-5-8-11,organization,4,4
418,./nw/wsj/10/wsj_1032.v4_gold_conll-5-8-11,organization.company,4,4
419,./nw/wsj/10/wsj_1032.v4_gold_conll-6-17-18,organization,4,4
420,./nw/wsj/10/wsj_1032.v4_gold_conll-6-17-18,organization.company,4,4
421,./nw/wsj/10/wsj_1032.v4_gold_conll-6-32-33,organization,4,4
422,./nw/wsj/10/wsj_1032.v4_gold_conll-6-32-33,organization.company,4,4
423,./nw/wsj/10/wsj_1032.v4_gold_conll-6-34-37,finance.currency,4,4
424,./nw/wsj/10/wsj_1032.v4_gold_conll-6-6-9,organization,4,4
425,./nw/wsj/10/wsj_1032.v4_gold_conll-6-6-9,organization.company,4,4
426,./nw/wsj/10/wsj_1045.v4_gold_conll-0-0-3,organization,3,4
427,./nw/wsj/10/wsj_1045.v4_gold_conll-0-0-3,organization.company,3,4
428,./nw/wsj/10/wsj_1045.v4_gold_conll-0-18-21,person,4,4
429,./nw/wsj/10/wsj_1045.v4_gold_conll-0-18-21,person.politician,2,4
430,./nw/wsj/10/wsj_1045.v4_gold_conll-0-4-7,person,4,4
431,./nw/wsj/10/wsj_1045.v4_gold_conll-1-0-2,person,4,4
432,./nw/wsj/10/wsj_1045.v4_gold_conll-1-0-2,person.politician,2,4
433,./nw/wsj/10/wsj_1045.v4_gold_conll-1-11-12,time,4,4
434,./nw/wsj/10/wsj_1045.v4_gold_conll-1-14-15,person,3,4
435,./nw/wsj/10/wsj_1045.v4_gold_conll-1-14-15,person.politician,2,4
436,./nw/wsj/10/wsj_1045.v4_gold_conll-1-18-19,person,4,4
437,./nw/wsj/10/wsj_1045.v4_gold_conll-1-3-6,time,2,4
438,./nw/wsj/10/wsj_1045.v4_gold_conll-10-0-2,person,4,4
439,./nw/wsj/10/wsj_1045.v4_gold_conll-10-19-22,finance.currency,4,4
440,./nw/wsj/10/wsj_1045.v4_gold_conll-10-23-26,person,4,4
441,./nw/wsj/10/wsj_1045.v4_gold_conll-10-26-29,finance.currency,4,4
442,./nw/wsj/10/wsj_1045.v4_gold_conll-10-30-31,time,4,4
443,./nw/wsj/10/wsj_1045.v4_gold_conll-10-4-7,organization,4,4
444,./nw/wsj/10/wsj_1045.v4_gold_conll-10-4-7,organization.company,4,4
445,./nw/wsj/10/wsj_1045.v4_gold_conll-11-0-2,person,4,4
446,./nw/wsj/10/wsj_1045.v4_gold_conll-11-14-18,finance.currency,4,4
447,./nw/wsj/10/wsj_1045.v4_gold_conll-11-19-20,time,4,4
448,./nw/wsj/10/wsj_1045.v4_gold_conll-11-3-6,organization,4,4
449,./nw/wsj/10/wsj_1045.v4_gold_conll-11-3-6,organization.company,4,4
450,./nw/wsj/10/wsj_1045.v4_gold_conll-2-18-21,organization,4,4
451,./nw/wsj/10/wsj_1045.v4_gold_conll-2-18-21,organization.company,4,4
452,./nw/wsj/10/wsj_1045.v4_gold_conll-2-26-27,organization,4,4
453,./nw/wsj/10/wsj_1045.v4_gold_conll-2-26-27,organization.company,4,4
454,./nw/wsj/10/wsj_1045.v4_gold_conll-2-27-28,person,3,4
455,./nw/wsj/10/wsj_1045.v4_gold_conll-2-31-33,time,4,4
456,./nw/wsj/10/wsj_1045.v4_gold_conll-2-4-6,person,4,4
457,./nw/wsj/10/wsj_1045.v4_gold_conll-2-4-6,person.politician,2,4
458,./nw/wsj/10/wsj_1045.v4_gold_conll-3-1-2,organization,3,4
459,./nw/wsj/10/wsj_1045.v4_gold_conll-3-1-2,organization.company,3,4
460,./nw/wsj/10/wsj_1045.v4_gold_conll-3-14-17,person,4,4
461,./nw/wsj/10/wsj_1045.v4_gold_conll-3-23-25,person,4,4
462,./nw/wsj/10/wsj_1045.v4_gold_conll-3-23-25,person.politician,2,4
463,./nw/wsj/10/wsj_1045.v4_gold_conll-3-26-28,person,4,4
464,./nw/wsj/10/wsj_1045.v4_gold_conll-3-29-32,person,4,4
465,./nw/wsj/10/wsj_1045.v4_gold_conll-5-1-2,person,4,4
466,./nw/wsj/10/wsj_1045.v4_gold_conll-5-3-4,person,4,4
467,./nw/wsj/10/wsj_1045.v4_gold_conll-5-3-4,person.politician,2,4
468,./nw/wsj/10/wsj_1045.v4_gold_conll-5-5-7,person,4,4
469,./nw/wsj/10/wsj_1045.v4_gold_conll-6-0-1,person,2,4
470,./nw/wsj/10/wsj_1045.v4_gold_conll-7-0-1,person,4,4
471,./nw/wsj/10/wsj_1045.v4_gold_conll-7-0-1,person.politician,2,4
472,./nw/wsj/10/wsj_1045.v4_gold_conll-7-2-3,person,4,4
473,./nw/wsj/10/wsj_1045.v4_gold_conll-7-4-6,person,4,4
474,./nw/wsj/10/wsj_1045.v4_gold_conll-8-0-2,person,4,4
475,./nw/wsj/10/wsj_1045.v4_gold_conll-9-0-1,person,4,4
476,./nw/wsj/10/wsj_1045.v4_gold_conll-9-0-1,person.politician,2,4
477,./nw/wsj/10/wsj_1045.v4_gold_conll-9-2-3,person,4,4
478,./nw/wsj/10/wsj_1045.v4_gold_conll-9-4-6,person,4,4
479,./nw/wsj/10/wsj_1045.v4_gold_conll-9-7-8,person,4,4
480,./nw/wsj/10/wsj_1045.v4_gold_conll-9-9-11,person,4,4
481,./nw/wsj/10/wsj_1046.v4_gold_conll-0-0-4,organization,4,4
482,./nw/wsj/10/wsj_1046.v4_gold_conll-0-0-4,organization.company,4,4
483,./nw/wsj/10/wsj_1046.v4_gold_conll-0-13-16,time,4,4
484,./nw/wsj/10/wsj_1046.v4_gold_conll-0-19-24,time,4,4
485,./nw/wsj/10/wsj_1046.v4_gold_conll-1-1-8,time,4,4
486,./nw/wsj/10/wsj_1046.v4_gold_conll-10-22-23,organization,4,4
487,./nw/wsj/10/wsj_1046.v4_gold_conll-10-22-23,organization.company,4,4
488,./nw/wsj/10/wsj_1046.v4_gold_conll-2-11-12,location,4,4
489,./nw/wsj/10/wsj_1046.v4_gold_conll-2-7-8,location,4,4
490,./nw/wsj/10/wsj_1046.v4_gold_conll-2-9-10,location,4,4
491,./nw/wsj/10/wsj_1046.v4_gold_conll-3-0-1,organization,4,4
492,./nw/wsj/10/wsj_1046.v4_gold_conll-3-0-1,organization.company,4,4
493,./nw/wsj/10/wsj_1046.v4_gold_conll-4-10-12,time,4,4
494,./nw/wsj/10/wsj_1046.v4_gold_conll-4-13-14,organization,4,4
495,./nw/wsj/10/wsj_1046.v4_gold_conll-4-13-14,organization.company,4,4
496,./nw/wsj/10/wsj_1046.v4_gold_conll-5-18-19,location,4,4
497,./nw/wsj/10/wsj_1046.v4_gold_conll-5-18-19,location.country,4,4
498,./nw/wsj/10/wsj_1046.v4_gold_conll-5-4-9,time,4,4
499,./nw/wsj/10/wsj_1046.v4_gold_conll-6-13-16,time,4,4
500,./nw/wsj/10/wsj_1046.v4_gold_conll-7-0-4,location,4,4
501,./nw/wsj/10/wsj_1046.v4_gold_conll-9-10-13,time,4,4
502,./nw/wsj/10/wsj_1049.v4_gold_conll-0-0-2,organization,4,4
503,./nw/wsj/10/wsj_1049.v4_gold_conll-0-0-2,organization.company,3,4
504,./nw/wsj/10/wsj_1049.v4_gold_conll-0-16-18,time,4,4
505,./nw/wsj/10/wsj_1049.v4_gold_conll-0-22-24,time,4,4
506,./nw/wsj/10/wsj_1049.v4_gold_conll-1-13-14,location,4,4
507,./nw/wsj/10/wsj_1049.v4_gold_conll-1-13-14,location.city,2,4
508,./nw/wsj/10/wsj_1049.v4_gold_conll-1-9-12,location,3,4
509,./nw/wsj/10/wsj_1049.v4_gold_conll-1-9-12,location.city,3,4
510,./nw/wsj/10/wsj_1054.v4_gold_conll-2-0-5,person,4,4
511,./nw/wsj/10/wsj_1054.v4_gold_conll-4-12-13,person,3,4
512,./nw/wsj/10/wsj_1054.v4_gold_conll-4-14-15,person,3,4
513,./nw/wsj/10/wsj_1054.v4_gold_conll-4-22-23,person,2,4
514,./nw/wsj/10/wsj_1054.v4_gold_conll-5-18-19,person,3,4
515,./nw/wsj/10/wsj_1054.v4_gold_conll-6-7-8,person,2,4
516,./nw/wsj/10/wsj_1054.v4_gold_conll-7-0-4,person,4,4
517,./nw/wsj/10/wsj_1056.v4_gold_conll-0-4-5,time,3,4
518,./nw/wsj/10/wsj_1056.v4_gold_conll-1-14-17,finance.currency,3,4
519,./nw/wsj/10/wsj_1056.v4_gold_conll-1-5-8,time,2,4
520,./nw/wsj/10/wsj_1056.v4_gold_conll-3-21-25,time,4,4
521,./nw/wsj/10/wsj_1056.v4_gold_conll-3-8-11,time,4,4
522,./nw/wsj/10/wsj_1056.v4_gold_conll-4-8-11,time,4,4
523,./nw/wsj/10/wsj_1060.v4_gold_conll-0-0-3,organization,3,3
524,./nw/wsj/10/wsj_1060.v4_gold_conll-0-0-3,organization.company,3,3
525,./nw/wsj/10/wsj_1060.v4_gold_conll-0-14-16,ethnicity,2,3
526,./nw/wsj/10/wsj_1060.v4_gold_conll-0-7-12,organization,2,3
527,./nw/wsj/10/wsj_1060.v4_gold_conll-0-7-12,organization.company,2,3
528,./nw/wsj/10/wsj_1060.v4_gold_conll-2-0-1,organization,3,3
529,./nw/wsj/10/wsj_1060.v4_gold_conll-2-0-1,organization.company,3,3
530,./nw/wsj/10/wsj_1061.v4_gold_conll-0-1-2,military,4,4
531,./nw/wsj/10/wsj_1061.v4_gold_conll-0-1-2,organization,4,4
532,./nw/wsj/10/wsj_1061.v4_gold_conll-0-10-13,finance.currency,4,4
533,./nw/wsj/10/wsj_1061.v4_gold_conll-0-18-19,organization,2,4
534,./nw/wsj/10/wsj_1061.v4_gold_conll-0-18-19,organization.company,2,4
535,./nw/wsj/10/wsj_1061.v4_gold_conll-0-18-19,product,2,4
536,./nw/wsj/10/wsj_1061.v4_gold_conll-0-18-19,product.ship,2,4
537,./nw/wsj/10/wsj_1061.v4_gold_conll-0-3-7,organization,4,4
538,./nw/wsj/10/wsj_1061.v4_gold_conll-0-3-7,organization.company,4,4
539,./nw/wsj/10/wsj_1061.v4_gold_conll-0-7-9,organization,4,4
540,./nw/wsj/10/wsj_1061.v4_gold_conll-0-7-9,organization.company,4,4
541,./nw/wsj/10/wsj_1061.v4_gold_conll-1-12-13,time,3,4
542,./nw/wsj/10/wsj_1061.v4_gold_conll-1-4-5,military,4,4
543,./nw/wsj/10/wsj_1061.v4_gold_conll-1-4-5,organization,4,4
544,./nw/wsj/10/wsj_1062.v4_gold_conll-0-0-3,organization,3,4
545,./nw/wsj/10/wsj_1062.v4_gold_conll-0-5-6,government.government,2,4
546,./nw/wsj/10/wsj_1062.v4_gold_conll-0-5-6,government_agency,3,4
547,./nw/wsj/10/wsj_1062.v4_gold_conll-0-5-6,organization,4,4
548,./nw/wsj/10/wsj_1062.v4_gold_conll-1-0-3,time,3,4
549,./nw/wsj/10/wsj_1062.v4_gold_conll-1-18-19,government.government,2,4
550,./nw/wsj/10/wsj_1062.v4_gold_conll-1-18-19,government_agency,3,4
551,./nw/wsj/10/wsj_1062.v4_gold_conll-1-18-19,organization,4,4
552,./nw/wsj/10/wsj_1062.v4_gold_conll-1-39-42,law,3,4
553,./nw/wsj/10/wsj_1062.v4_gold_conll-1-4-7,government_agency,2,4
554,./nw/wsj/10/wsj_1062.v4_gold_conll-1-4-7,organization,3,4
555,./nw/wsj/10/wsj_1062.v4_gold_conll-2-12-15,law,3,4
556,./nw/wsj/10/wsj_1062.v4_gold_conll-2-17-20,government_agency,2,4
557,./nw/wsj/10/wsj_1062.v4_gold_conll-2-17-20,organization,3,4
558,./nw/wsj/10/wsj_1062.v4_gold_conll-2-21-22,organization,2,4
559,./nw/wsj/10/wsj_1062.v4_gold_conll-2-3-4,government.government,2,4
560,./nw/wsj/10/wsj_1062.v4_gold_conll-2-3-4,government_agency,3,4
561,./nw/wsj/10/wsj_1062.v4_gold_conll-2-3-4,organization,4,4
562,./nw/wsj/10/wsj_1062.v4_gold_conll-2-46-47,government.government,2,4
563,./nw/wsj/10/wsj_1062.v4_gold_conll-2-46-47,government_agency,3,4
564,./nw/wsj/10/wsj_1062.v4_gold_conll-2-46-47,organization,4,4
565,./nw/wsj/10/wsj_1062.v4_gold_conll-3-23-25,person,4,4
566,./nw/wsj/10/wsj_1062.v4_gold_conll-3-23-25,person.politician,2,4
567,./nw/wsj/10/wsj_1062.v4_gold_conll-4-1-3,location,3,4
568,./nw/wsj/10/wsj_1062.v4_gold_conll-5-0-1,location,4,4
569,./nw/wsj/10/wsj_1062.v4_gold_conll-5-0-1,location.province,4,4
570,./nw/wsj/10/wsj_1062.v4_gold_conll-5-10-11,government.government,2,4
571,./nw/wsj/10/wsj_1062.v4_gold_conll-5-10-11,organization,3,4
572,./nw/wsj/10/wsj_1062.v4_gold_conll-5-11-15,government.government,2,4
573,./nw/wsj/10/wsj_1062.v4_gold_conll-5-11-15,government_agency,3,4
574,./nw/wsj/10/wsj_1062.v4_gold_conll-5-11-15,organization,4,4
575,./nw/wsj/10/wsj_1062.v4_gold_conll-5-18-19,person,2,4
576,./nw/wsj/10/wsj_1062.v4_gold_conll-5-2-4,person,4,4
577,./nw/wsj/10/wsj_1062.v4_gold_conll-5-2-4,person.politician,4,4
578,./nw/wsj/10/wsj_1062.v4_gold_conll-5-7-8,government.political_party,3,4
579,./nw/wsj/10/wsj_1062.v4_gold_conll-5-7-8,organization,3,4
580,./nw/wsj/10/wsj_1062.v4_gold_conll-6-3-4,person,4,4
581,./nw/wsj/10/wsj_1062.v4_gold_conll-6-3-4,person.politician,4,4
582,./nw/wsj/10/wsj_1062.v4_gold_conll-7-0-3,organization,3,4
583,./nw/wsj/10/wsj_1062.v4_gold_conll-7-12-14,organization,3,4
584,./nw/wsj/10/wsj_1062.v4_gold_conll-7-18-19,government.government,2,4
585,./nw/wsj/10/wsj_1062.v4_gold_conll-7-18-19,government_agency,2,4
586,./nw/wsj/10/wsj_1062.v4_gold_conll-7-18-19,organization,4,4
587,./nw/wsj/10/wsj_1062.v4_gold_conll-7-19-20,government.political_party,4,4
588,./nw/wsj/10/wsj_1062.v4_gold_conll-7-19-20,organization,4,4
589,./nw/wsj/10/wsj_1062.v4_gold_conll-7-4-5,person,2,4
590,./nw/wsj/10/wsj_1062.v4_gold_conll-8-3-4,time,3,4
591,./nw/wsj/10/wsj_1062.v4_gold_conll-8-7-8,government.government,2,4
592,./nw/wsj/10/wsj_1062.v4_gold_conll-8-7-8,government_agency,2,4
593,./nw/wsj/10/wsj_1062.v4_gold_conll-8-7-8,organization,4,4
594,./nw/wsj/10/wsj_1062.v4_gold_conll-8-8-9,government.political_party,4,4
595,./nw/wsj/10/wsj_1062.v4_gold_conll-8-8-9,organization,4,4
596,./nw/wsj/10/wsj_1062.v4_gold_conll-9-15-16,government.political_party,3,4
597,./nw/wsj/10/wsj_1062.v4_gold_conll-9-15-16,organization,4,4
598,./nw/wsj/10/wsj_1062.v4_gold_conll-9-18-19,government.government,2,4
599,./nw/wsj/10/wsj_1062.v4_gold_conll-9-18-19,organization,4,4
600,./nw/wsj/10/wsj_1063.v4_gold_conll-0-0-2,organization,4,4
601,./nw/wsj/10/wsj_1063.v4_gold_conll-0-0-2,organization.company,4,4
602,./nw/wsj/10/wsj_1063.v4_gold_conll-0-18-20,ethnicity,2,4
603,./nw/wsj/10/wsj_1063.v4_gold_conll-0-18-20,location,2,4
604,./nw/wsj/10/wsj_1063.v4_gold_conll-0-18-20,location.country,2,4
605,./nw/wsj/10/wsj_1063.v4_gold_conll-0-28-29,organization,3,4
606,./nw/wsj/10/wsj_1063.v4_gold_conll-0-28-29,organization.company,3,4
607,./nw/wsj/10/wsj_1063.v4_gold_conll-0-32-33,location,4,4
608,./nw/wsj/10/wsj_1063.v4_gold_conll-0-32-33,location.country,4,4
609,./nw/wsj/10/wsj_1063.v4_gold_conll-0-5-6,ethnicity,2,4
610,./nw/wsj/10/wsj_1063.v4_gold_conll-1-19-20,location,4,4
611,./nw/wsj/10/wsj_1063.v4_gold_conll-1-19-20,location.city,4,4
612,./nw/wsj/10/wsj_1063.v4_gold_conll-1-4-5,ethnicity,2,4
613,./nw/wsj/10/wsj_1063.v4_gold_conll-1-9-10,organization,3,4
614,./nw/wsj/10/wsj_1063.v4_gold_conll-1-9-10,organization.company,3,4
615,./nw/wsj/10/wsj_1064.v4_gold_conll-0-0-5,organization,4,4
616,./nw/wsj/10/wsj_1064.v4_gold_conll-0-0-5,organization.company,4,4
617,./nw/wsj/10/wsj_1064.v4_gold_conll-1-18-19,organization,4,4
618,./nw/wsj/10/wsj_1064.v4_gold_conll-1-18-19,organization.company,4,4
619,./nw/wsj/10/wsj_1064.v4_gold_conll-1-28-29,time,4,4
620,./nw/wsj/10/wsj_1064.v4_gold_conll-1-30-31,time,4,4
621,./nw/wsj/10/wsj_1064.v4_gold_conll-10-0-1,organization,4,4
622,./nw/wsj/10/wsj_1064.v4_gold_conll-10-0-1,organization.company,4,4
623,./nw/wsj/10/wsj_1064.v4_gold_conll-10-12-15,organization,4,4
624,./nw/wsj/10/wsj_1064.v4_gold_conll-10-12-15,organization.company,4,4
625,./nw/wsj/10/wsj_1064.v4_gold_conll-10-16-17,location,4,4
626,./nw/wsj/10/wsj_1064.v4_gold_conll-10-16-17,location.country,4,4
627,./nw/wsj/10/wsj_1064.v4_gold_conll-10-18-19,location,4,4
628,./nw/wsj/10/wsj_1064.v4_gold_conll-10-18-19,location.country,4,4
629,./nw/wsj/10/wsj_1064.v4_gold_conll-10-20-22,organization,3,4
630,./nw/wsj/10/wsj_1064.v4_gold_conll-10-20-22,organization.company,3,4
631,./nw/wsj/10/wsj_1064.v4_gold_conll-11-0-1,organization,4,4
632,./nw/wsj/10/wsj_1064.v4_gold_conll-11-0-1,organization.company,4,4
633,./nw/wsj/10/wsj_1064.v4_gold_conll-12-14-15,organization,4,4
634,./nw/wsj/10/wsj_1064.v4_gold_conll-12-14-15,organization.company,4,4
635,./nw/wsj/10/wsj_1064.v4_gold_conll-12-17-20,finance.currency,4,4
636,./nw/wsj/10/wsj_1064.v4_gold_conll-12-25-28,time,3,4
637,./nw/wsj/10/wsj_1064.v4_gold_conll-12-3-5,time,4,4
638,./nw/wsj/10/wsj_1064.v4_gold_conll-12-30-32,time,3,4
639,./nw/wsj/10/wsj_1064.v4_gold_conll-12-6-13,organization,4,4
640,./nw/wsj/10/wsj_1064.v4_gold_conll-12-6-13,organization.company,4,4
641,./nw/wsj/10/wsj_1064.v4_gold_conll-2-10-15,finance.currency,4,4
642,./nw/wsj/10/wsj_1064.v4_gold_conll-2-20-21,time,4,4
643,./nw/wsj/10/wsj_1064.v4_gold_conll-2-23-26,person,4,4
644,./nw/wsj/10/wsj_1064.v4_gold_conll-2-33-34,organization,4,4
645,./nw/wsj/10/wsj_1064.v4_gold_conll-2-33-34,organization.company,4,4
646,./nw/wsj/10/wsj_1064.v4_gold_conll-4-8-9,person,4,4
647,./nw/wsj/10/wsj_1064.v4_gold_conll-6-0-1,organization,4,4
648,./nw/wsj/10/wsj_1064.v4_gold_conll-6-0-1,organization.company,4,4
649,./nw/wsj/10/wsj_1064.v4_gold_conll-6-19-20,organization,4,4
650,./nw/wsj/10/wsj_1064.v4_gold_conll-6-19-20,organization.company,4,4
651,./nw/wsj/10/wsj_1064.v4_gold_conll-8-15-16,person,4,4
652,./nw/wsj/10/wsj_1064.v4_gold_conll-9-0-1,person,2,4
653,./nw/wsj/10/wsj_1064.v4_gold_conll-9-13-26,finance.currency,3,4
654,./nw/wsj/10/wsj_1067.v4_gold_conll-0-0-3,person,3,3
655,./nw/wsj/10/wsj_1067.v4_gold_conll-0-11-12,location,2,3
656,./nw/wsj/10/wsj_1067.v4_gold_conll-0-11-12,location.city,2,3
657,./nw/wsj/10/wsj_1067.v4_gold_conll-0-6-10,organization,3,3
658,./nw/wsj/10/wsj_1067.v4_gold_conll-0-6-10,organization.company,3,3
659,./nw/wsj/10/wsj_1068.v4_gold_conll-0-0-2,organization,4,4
660,./nw/wsj/10/wsj_1068.v4_gold_conll-0-0-2,organization.company,4,4
661,./nw/wsj/10/wsj_1068.v4_gold_conll-0-11-14,finance.currency,4,4
662,./nw/wsj/10/wsj_1068.v4_gold_conll-0-18-26,finance.currency,4,4
663,./nw/wsj/10/wsj_1068.v4_gold_conll-0-29-31,time,4,4
664,./nw/wsj/10/wsj_1068.v4_gold_conll-0-3-4,organization,4,4
665,./nw/wsj/10/wsj_1068.v4_gold_conll-0-3-4,organization.company,4,4
666,./nw/wsj/10/wsj_1068.v4_gold_conll-0-7-10,organization,4,4
667,./nw/wsj/10/wsj_1068.v4_gold_conll-0-7-10,organization.company,4,4
668,./nw/wsj/10/wsj_1068.v4_gold_conll-1-0-1,organization,4,4
669,./nw/wsj/10/wsj_1068.v4_gold_conll-1-0-1,organization.company,4,4
670,./nw/wsj/10/wsj_1068.v4_gold_conll-2-0-1,organization,3,4
671,./nw/wsj/10/wsj_1068.v4_gold_conll-2-0-1,organization.company,3,4
672,./nw/wsj/10/wsj_1068.v4_gold_conll-2-7-8,location,4,4
